Start,End,Duration,TCP Connect,TLS Handshake,Wait,Receive,Status,Content Type,Request Size,Response Size,URL
378263,378630,367,0,0,337,30,206,video/mp4,365,32311,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
378335,378592,257,0,0,238,19,204,image/gif,254,601,https://pagead2.googlesyndication.com/pagead/gen_204?lid=116&c=1956568443&id=asscs&sdkv=h.3.2.2%2Fn.ios.3.2.2%2Fcom.discovery.mobile.enterprise.discoveryplus&dt=3&et=4&asscs_correlator=2711983524&ms=null&palv=2.5.3
378336,378766,430,0,0,404,17,200,application/json;charset=utf-8,6669,5643,https://default.stg.api.discomax.com/content/videos/52dae4c7-2ab1-4bb9-ab1c-8100fd54e2f9/activeVideoForShow?decorators=contentAction%2CviewingHistory&include=creditGroups%2Cedit%2Cedit.glyphs%2Cedit.glyphs.images%2Cimages%2Cratings%2Cratings.images%2CratingDescriptors%2CratingDescriptors.images%2Cseason%2Cshow%2Cshow.images%2Cshow.seasons%2Cshow.trailerVideo.edit%2CtaxonomyNodes%2CtaxonomyNodes.images
378643,378790,147,0,0,130,17,206,video/mp4,365,33031,https://akm.stg.media.h264.io/0ff64c3b-096f-48c5-ac74-e7b4c25ca24a/a/1_3f8d14/a6.mp4
378928,379227,299,0,0,281,8,200,application/json,6669,21141,https://default.stg.api.discomax.com/cms/collections/7092222397272660981249962547408096649?pf%5BseasonNumber%5D=1&pf%5Bshow.id%5D=52dae4c7-2ab1-4bb9-ab1c-8100fd54e2f9&decorators=viewingHistory%2CisFavorite%2CcontentAction%2Cbadges&include=default
380505,380652,147,0,0,139,7,201,application/json,997,248,https://api.apptentive.com/conversations/65323fdb76906c585b0e61b9/events
381552,381811,259,0,0,239,11,200,application/json,6669,51905,https://default.stg.api.discomax.com/cms/routes/search/result?include=default&decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images&contentFilter%5Bquery%5D=Friends
381859,382006,147,0,0,130,16,201,application/json,991,248,https://api.apptentive.com/conversations/65323fdb76906c585b0e61b9/events
381925,382106,181,0,0,175,6,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792073576&prev_response_time=1697792064064&prev_update_time=1697792064065&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=53ADE7CD-7ED6-46C6-8D3A-75E57E3F2530
381998,382146,148,0,0,131,8,200,application/json,6669,656,https://default.stg.api.discomax.com/cms/collections/70769740194970468346109667343279979623?include=default&decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images
382009,382176,167,0,0,141,16,200,application/json,6669,10798,https://default.stg.api.discomax.com/cms/collections/108021747658818729921285712437803929326?include=default&decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images
382019,382164,145,0,0,127,9,200,application/json,6669,2244,https://default.stg.api.discomax.com/cms/collections/19773211776009485454322221203896015145?include=default&decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images
382072,382182,110,0,0,85,17,200,application/json,6669,2599,https://default.stg.api.discomax.com/cms/collections/59059022715279733269116891183858793918?include=default&decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images
382119,382369,250,0,0,226,15,200,application/json,6669,14241,https://default.stg.api.discomax.com/cms/collections/326618117563175456105483459262938970551?include=default&decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images
382129,382374,245,0,0,221,16,200,application/json,6669,19870,https://default.stg.api.discomax.com/cms/collections/149129535382737562862120162418427115779?decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images&include=default
392361,392564,203,0,0,195,7,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792084004&prev_response_time=1697792073876&prev_update_time=1697792073877&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=6E6BD87A-05EF-4037-95B7-4779D1661E6B
395183,395333,150,0,0,142,7,201,application/json,1033,248,https://api.apptentive.com/conversations/65323fdb76906c585b0e61b9/events
395293,395598,305,0,0,287,10,200,application/json,6669,26739,https://default.stg.api.discomax.com/cms/routes/sports?decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images&include=default&page%5Bitems.number%5D=1&page%5Bitems.size%5D=10
395303,395688,385,0,0,337,40,200,application/json,6669,40820,https://default.stg.api.discomax.com/cms/routes/channel/c89faa25-539d-42f4-a45d-953c983f8b96?decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images&page%5Bitems.number%5D=1&page%5Bitems.size%5D=10&include=default
400245,400572,327,0,0,319,7,201,application/json,991,248,https://api.apptentive.com/conversations/65323fdb76906c585b0e61b9/events
401002,401231,229,0,0,211,9,200,application/json,6669,23979,https://default.stg.api.discomax.com/cms/routes/video/watch/f5c1c0e9-0916-55d8-801f-e629259ab0bc/0a46f6ef-7200-4ca3-97c4-c82c91aadee0?include=default&page%5Bitems.number%5D=1&page%5Bitems.size%5D=10&decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images
401454,401761,307,0,0,266,32,200,application/json; charset=utf-8,9908,1590,https://default.stg.api.discomax.com/playback-orchestrator/any/playback-orchestrator/v1/playbackInfo
401831,402074,243,12,40,141,18,200,application/x-mpegURL,331,1778,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/master.m3u8
402003,402285,282,0,0,275,7,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792093511&prev_response_time=1697792084334&prev_update_time=1697792084335&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=801ED5C4-A82B-4DCD-88B1-46F8564384EF
402141,402393,252,0,0,237,15,200,application/x-mpegURL,331,1292,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/AUDIO_10_64000_en-US.m3u8
402147,402524,377,136,78,111,17,200,application/x-mpegURL,331,1283,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/VIDEO_8_6000000.m3u8
402191,402359,168,0,0,150,8,200,application/json,6669,1292,https://default.stg.api.discomax.com/cms/recommendations/nextVideos?videoId=f5c1c0e9-0916-55d8-801f-e629259ab0bc&include=edit%2Cedit.glyphs%2Cedit.glyphs.images%2Cimages%2Cratings%2Cratings.images%2CratingDescriptors%2CratingDescriptors.images%2Cseason%2Cshow%2Cshow.images%2Cshow.seasons%2Cshow.trailerVideo.edit&algorithm=naturalOrder
402542,402684,142,0,0,121,20,200,video/mp4,335,3046,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/720p-60fps-6000kbps-init.mp4
402548,402688,140,0,0,116,24,200,video/mp4,335,2931,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-init.mp4
402706,403905,1199,0,0,613,586,200,video/mp4,335,4716668,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/720p-60fps-6000kbps-115308.mp4
402708,402773,65,0,0,41,24,200,video/mp4,335,51772,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-115308.mp4
402781,402838,57,0,0,43,14,200,video/mp4,335,51744,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-115309.mp4
402851,402907,56,0,0,41,15,200,video/mp4,335,51791,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-115310.mp4
403764,404095,331,0,0,321,10,200,video/mp4,335,51838,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-115311.mp4
403976,405002,1026,0,0,400,626,200,video/mp4,335,4659417,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/720p-60fps-6000kbps-115309.mp4
403998,404394,396,21,109,220,21,200,application/x-mpegURL,331,1778,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/master.m3u8
404422,404645,223,0,0,208,14,200,application/x-mpegURL,331,1283,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/VIDEO_6_1100000.m3u8
404423,404557,134,0,0,122,11,200,application/x-mpegURL,331,1292,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/AUDIO_10_64000_en-US.m3u8
404566,404801,235,0,0,219,16,200,application/x-mpegURL,331,1295,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/AUDIO_10_64000_en-US.m3u8
404573,405026,453,213,145,35,31,200,video/mp4,335,2931,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-init.mp4
404657,405049,392,0,0,371,21,200,video/mp4,335,3044,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/360p-30fps-1100kbps-init.mp4
405028,405978,950,0,0,518,431,200,video/mp4,335,4460629,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/720p-60fps-6000kbps-115310.mp4
405052,405082,30,0,0,21,9,200,video/mp4,335,51782,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-115311.mp4
405059,406085,1026,0,0,484,542,200,video/mp4,335,900658,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/360p-30fps-1100kbps-115308.mp4
406006,406153,147,0,0,138,8,200,application/x-mpegURL,331,1284,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/VIDEO_9_10000000.m3u8
406095,406597,502,0,0,372,129,200,video/mp4,335,888831,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/360p-30fps-1100kbps-115309.mp4
406163,406482,319,0,0,303,16,200,video/mp4,335,3045,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/1080p-60fps-10000kbps-init.mp4
406497,407376,879,0,0,86,793,200,video/mp4,335,8042413,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/1080p-60fps-10000kbps-115309.mp4
406627,407023,396,0,0,299,97,200,video/mp4,335,779063,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/360p-30fps-1100kbps-115310.mp4
407142,407764,622,0,0,406,216,200,video/mp4,335,1014896,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/360p-30fps-1100kbps-115311.mp4
407411,408341,930,0,0,144,786,200,video/mp4,335,7096827,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/1080p-60fps-10000kbps-115310.mp4
408261,408388,127,0,0,118,9,200,application/x-mpegURL,331,1292,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/AUDIO_10_64000_en-US.m3u8
408369,409672,1303,0,0,220,1083,200,video/mp4,335,8884821,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/1080p-60fps-10000kbps-115311.mp4
408395,408690,295,0,0,282,13,200,video/mp4,335,51781,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-115312.mp4
409141,409196,55,0,0,45,10,200,application/x-mpegURL,331,1295,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/AUDIO_10_64000_en-US.m3u8
409219,409294,75,0,0,62,13,200,video/mp4,335,51725,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-115312.mp4
411410,411529,119,0,0,109,9,200,application/x-mpegURL,331,1284,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/VIDEO_6_1100000.m3u8
411538,412115,577,0,0,297,280,200,video/mp4,335,903535,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/360p-30fps-1100kbps-115312.mp4
412039,412288,249,0,0,243,6,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792103537&prev_response_time=1697792094054&prev_update_time=1697792094055&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=25174D07-1EB8-4A83-A232-9BBC2CD2CDFA
412992,413155,163,0,0,155,8,200,application/x-mpegURL,331,1284,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/VIDEO_9_10000000.m3u8
413167,414216,1049,0,0,46,1003,200,video/mp4,335,8131010,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/1080p-60fps-10000kbps-115312.mp4
415074,415252,178,0,0,168,9,200,application/x-mpegURL,331,1291,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/AUDIO_10_64000_en-US.m3u8
415264,415490,226,0,0,216,10,200,video/mp4,335,51820,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-115313.mp4
416144,416168,24,0,0,14,10,200,application/x-mpegURL,331,1294,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/AUDIO_10_64000_en-US.m3u8
416182,416303,121,0,0,20,101,200,video/mp4,335,51764,https://gcp.live.us.stg.media.max.com/cmaf/live/2102352/0a46f6ef-7200-4ca3-97c4-c82c91aadee0-hls-60fps-cbcs/vSQ0kk_CyvG0/audio1-english-aac64-115313.mp4
418152,418278,126,0,0,109,8,200,application/json,6669,2264,https://default.stg.api.discomax.com/cms/collections/209778710692722172068987387804829996201?include=default&decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images
418161,418237,76,0,0,58,8,200,application/json,6669,679,https://default.stg.api.discomax.com/cms/collections/64066243308063492255966200399494311780?decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images&include=default
418171,418400,229,0,0,213,8,200,application/json,6669,9064,https://default.stg.api.discomax.com/cms/collections/189991147743388951837150317166374473851?decorators=articleBodyRichText.richTextHtml%2CisFavorite%2CviewingHistory%2Cbadges%2Cratings%2CratingDescriptors%2Cedit%2CcontentAction%2CcreditGroups%2Cedit.glyphs%2Cedit.glyphs.images&include=default
425917,426403,486,19,86,312,15,200,text/plain,2322,205,https://kpck4q-launches.appsflyersdk.com/api/v6.11/iosevent?app_id=1666653815&buildnumber=6.11.0
426624,426830,206,0,0,199,6,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=fg&session_counter=1&iaecounter=1&device_timestamp=1697792118179&prev_response_time=1697792104060&prev_update_time=1697792104061&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=87E5A360-FC04-4F4B-8F6E-CECDA1A50171
429185,429546,361,16,84,210,14,200,text/plain; charset=UTF-8,616,452,https://play.googleapis.com/log
436550,436878,328,0,0,319,8,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792128185&prev_response_time=1697792118601&prev_update_time=1697792118601&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=84CC7284-441E-4755-96A7-618034E99321
446033,446349,316,0,0,309,6,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792137693&prev_response_time=1697792128649&prev_update_time=1697792128650&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=B3A08BAD-8F2D-4CBE-BF1E-3E55149F32CE
455895,456180,285,0,0,277,7,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792147558&prev_response_time=1697792138120&prev_update_time=1697792138121&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=E1B02262-2B1A-49A5-9A03-FA2148FEF4FE
466320,466488,168,0,0,161,6,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792157854&prev_response_time=1697792147953&prev_update_time=1697792147954&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=26D095FC-EB77-4C27-AA6A-C143BBF6A254
476062,476292,230,0,0,223,6,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=1&device_timestamp=1697792167724&prev_response_time=1697792158260&prev_update_time=1697792158261&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=F60BA272-4288-4773-A7EB-1145C280EDD9
477175,477376,201,0,0,193,7,200,text/plain,2352,205,https://kpck4q-inapps.appsflyersdk.com/api/v6.11/iosevent?app_id=1666653815&buildnumber=6.11.0
486516,486825,309,0,0,296,11,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=2&device_timestamp=1697792178056&prev_response_time=1697792168065&prev_update_time=1697792168067&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=DCCF8074-AB11-4940-A949-ABE518DE6D2B
496187,496460,273,0,0,265,7,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=2&device_timestamp=1697792187822&prev_response_time=1697792178598&prev_update_time=1697792178600&prev_update_value=3&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=B8851094-311B-4AB9-BCB9-0E7158942A93
505993,506383,390,0,0,381,8,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=timer&session_counter=1&iaecounter=2&device_timestamp=1697792197540&prev_response_time=1697792188233&prev_update_time=1697792188234&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=61169346-9C1E-43F6-B5B9-BA01A2DAA9B4
511337,511589,252,16,54,34,9,304,,398,2008,https://wbd-api.arkoselabs.com/v2/49575484-7056-446F-AC5C-7F8CBD8C133A/api.js
511960,512036,76,0,0,67,8,200,text/plain;charset=UTF-8,329,812,https://wbd-api.arkoselabs.com/fc/api/sri/
511961,512036,75,0,0,70,5,304,,448,1996,https://wbd-api.arkoselabs.com/v2/49575484-7056-446F-AC5C-7F8CBD8C133A/settings
512431,512569,138,0,0,129,8,200,text/plain; charset=utf-8,9263,2108,https://wbd-api.arkoselabs.com/fc/gt2/public_key/49575484-7056-446F-AC5C-7F8CBD8C133A
512731,512780,49,0,0,41,7,200,text/plain;charset=UTF-8,329,812,https://wbd-api.arkoselabs.com/fc/api/sri/
512825,512903,78,0,0,68,9,200,application/javascript,329,1163,https://wbd-api.arkoselabs.com/fc/a/?callback=__jsonp_1697792204359&category=loaded&action=game+loaded&session_token=990178fc50358d116.0131666802&data%5Bpublic_key%5D=49575484-7056-446F-AC5C-7F8CBD8C133A&data%5Bsite%5D=null
514906,515085,179,0,0,172,6,200,application/json; charset=utf-8,349,263,https://kpck4q-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1697791623758-0309223&app_id=id1666653815&trigger=fc&session_counter=1&iaecounter=2&device_timestamp=1697792206437&prev_response_time=1697792198158&prev_update_time=1697792198161&prev_update_value=-10010&prev_response_code=200&session_length=null&os_version=14.6&sdk_version=6.11.0&bundle_id=com.discovery.mobile.enterprise.discoveryplus&device_model=iPhone13%2C2&gcv_transaction_id=E68C0FF8-3C42-4384-B58F-E1C75C3393F2
515099,515278,179,0,0,174,5,200,text/plain,2242,205,https://kpck4q-launches.appsflyersdk.com/api/v6.11/iosevent?app_id=1666653815&buildnumber=6.11.0
515293,515513,220,0,0,213,6,200,text/plain,2352,205,https://kpck4q-inapps.appsflyersdk.com/api/v6.11/iosevent?app_id=1666653815&buildnumber=6.11.0
515864,516132,268,53,41,119,19,200,application/json,2902,6626,https://uts-api.itunes.apple.com/uts/v3/configurations?caller=wlk&pfm=iphone&region=US&sfh=143441-1%2C29&v=45
